編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
11408,西貢 Sai Kung,"將軍澳 唐德街1號將軍澳廣場1座
BLOCK 1, TSEUNG KWAN O PLAZA, NO.1 TONG TAK STREET, TSEUNG KWAN O",09/03/2020
11409,西貢 Sai Kung,"將軍澳 景嶺路8號都會駅1座
BLOCK 1, METRO TOWN, NO.8 KING LING ROAD, TSEUNG KWAN O",09/03/2020
11410,西貢 Sai Kung,"將軍澳 貿泰路8號茵怡花園4座
BLOCK 4, VERBENA HEIGHTS, NO.8 MAU TAI ROAD, TSEUNG KWAN O",09/03/2020
11411,西貢 Sai Kung,"將軍澳 毓雅里9號慧安園2座
BLOCK 2, WELL ON GARDEN, NO.9 YUK NGA LANE, TSEUNG KWAN O",09/03/2020
11412,西貢 Sai Kung,"將軍澳 銀澳路1號新寶城5座
BLOCK 5, LA CITE NOBLE, NO.1 NGAN O ROAD, TSEUNG KWAN O",09/03/2020
11413,西貢 Sai Kung,"將軍澳 澳景路88號維景灣畔3座
BLOCK 3, OCEAN SHORES, NO.88 O KING ROAD, TSEUNG KWAN O",09/03/2020
11414,西貢 Sai Kung,"彩明苑彩桃閣E座
BLOCK E, CHOI TO HOUSE, CHOI MING COURT",09/03/2020
11415,西貢 Sai Kung,"清水灣 萬景台
MAN KING TERRACE, CLEAR WATER BAY",09/03/2020
11416,西貢 Sai Kung,"清水灣大埔仔
TAI PO TSAI, CLEARWATER BAY, SAI KUNG",09/03/2020
11417,西貢 Sai Kung,"景林邨景櫚樓
KING LUI HOUSE, KING LAM ESTATE",09/03/2020
11418,西貢 Sai Kung,"裕明苑裕昌閣
YU CHEONG HOUSE, YU MING COURT",09/03/2020
11419,西貢 Sai Kung,"翠林邨秀林樓
SAU LAM HOUSE, TSUI LAM ESTATE",09/03/2020
11420,西貢 Sai Kung,"翠林邨碧林樓
PIK LAM HOUSE, TSUI LAM ESTATE",09/03/2020
11421,西貢 Sai Kung,"廣明苑廣昌閣
KWONG CHEONG HOUSE, KWONG MING COURT",09/03/2020
11422,西貢 Sai Kung,"樟木頭村
CHEUNG MUK TAU VILLAGE",09/03/2020
11423,西貢 Sai Kung,"天晉2期2A座
BLOCK 2A, PHASE 2, THE WINGS",10/03/2020
11424,西貢 Sai Kung,"天晉月鑽海3A期1B座
BLOCK 1B, LUNA DIAMOND, PHASE 3A, THE WINGS",10/03/2020
11425,西貢 Sai Kung,"日出康城FLORA (8座 - 右翼)領都 領峯8座
BLOCK 8, LE PRESTIGE LE PRIME, FLORA (TOWER 8 - R WING), LOHAS PARK",10/03/2020
11426,西貢 Sai Kung,"日出康城FOUR SEASONS (3座 - 左翼)領都3座
BLOCK 3, LE PRESTIGE, FOUR SEASONS (TOWER 3 - L WING), LOHAS PARK",10/03/2020
11427,西貢 Sai Kung,"西貢 沙下
SHA HA, SAI KUNG",10/03/2020
11428,西貢 Sai Kung,"西貢 將軍澳 至善街9號嘉悅1座
BLOCK 1, TWIN PEAKS, NO.9 CHI SHIN STREET, TSEUNG KWAN O, SAI KUNG",10/03/2020
11429,西貢 Sai Kung,"西貢 將軍澳 唐賢街23號帝景灣3座
BLOCK 3, CORINTHIA BY THE SEA, NO.23 TONG YIN STREET, TSEUNG KWAN O, SAI KUNG",10/03/2020
11430,西貢 Sai Kung,"西貢 橫江村
WANG KONG TSUEN, SAI KUNG",10/03/2020
11431,西貢 Sai Kung,"尚德邨尚仁樓
SHEUNG YAN HOUSE, SHEUNG TAK ESTATE",10/03/2020
11432,西貢 Sai Kung,"尚德邨尚明樓
SHEUNG MING HOUSE, SHEUNG TAK ESTATE",10/03/2020
11433,西貢 Sai Kung,"怡明邨怡茵樓(第1座)
BLOCK 1, YEE YAN HOUSE, YEE MING ESTATE",10/03/2020
11434,西貢 Sai Kung,"明德邨明道樓
MING TOA HOUSE, MING TAK ESTATE",10/03/2020
11435,西貢 Sai Kung,"唐賢街29號藍塘傲6座
BLOCK 6, ALTO RESIDENCES HOUSE 6, ALTO RESIDENCES",10/03/2020
11436,西貢 Sai Kung,"將軍澳 重華路8號東港城1座
BLOCK 1, EAST POINT CITY, NO.8 CHUNG WA ROAD, TSEUNG KWAN O",10/03/2020
11437,西貢 Sai Kung,"將軍澳 重華路8號東港城7座
BLOCK 7, EAST POINT CITY, NO.8 CHUNG WA ROAD, TSEUNG KWAN O",10/03/2020
11438,西貢 Sai Kung,"將軍澳 重華路8號東港城8座
BLOCK 8, EAST POINT CITY, NO.8 CHUNG WA ROAD, TSEUNG KWAN O",10/03/2020
11439,西貢 Sai Kung,"將軍澳 唐俊街9號君傲灣2座
BLOCK 2, THE GRANDIOSE, NO.9 TONG CHUN STREET, TSEUNG KWAN O",10/03/2020
11440,西貢 Sai Kung,"將軍澳 唐德街1號將軍澳廣場2座
BLOCK 2, TSEUNG KWAN O PLAZA, NO.1 TONG TAK STREET, TSEUNG KWAN O",10/03/2020
11441,西貢 Sai Kung,"將軍澳 常寧路10號安寧花園2座
BLOCK 2, ON NING GARDEN, NO.10 SHEUNG NING ROAD, TSEUNG KWAN O",10/03/2020
11442,西貢 Sai Kung,"將軍澳 毓雅里9號慧安園4座
BLOCK 4, WELL ON GARDEN, NO.9 YUK NGA LANE, TSEUNG KWAN O",10/03/2020
11443,西貢 Sai Kung,"將軍澳 蓬萊路8號清水灣半島1座
BLOCK 1, OSCAR BY THE SEA, NO.8 PUNG LOI ROAD, TSEUNG KWAN O",10/03/2020
11444,西貢 Sai Kung,"將軍澳 寶寧路25號富寧花園5座
BLOCK 5, FU NING GARDEN, NO.25 PO NING ROAD, TSEUNG KWAN O",10/03/2020
11445,西貢 Sai Kung,"將軍澳唐德街1號將軍澳廣場6座
BLOCK 6, TSEUNG KWAN O PLAZA, NO.1 TONG TAK STREET, TSEUNG KWAN O",10/03/2020
11446,西貢 Sai Kung,"彩明苑彩貴閣
CHOI KWAI HSE, CHOI MING COURT",10/03/2020
11447,西貢 Sai Kung,"彩明苑彩榮閣
CHOI WING HSE, CHOI MING COURT",10/03/2020
11448,西貢 Sai Kung,"彩明苑彩耀閣
CHOI YIU HSE, CHOI MING COURT",10/03/2020
11449,西貢 Sai Kung,"清水灣大埔仔
TAI PO TSAI, CLEAR WATER BAY",10/03/2020
11450,西貢 Sai Kung,"善明邨善禮樓
SHIN LAI HOUSE, SHIN MING ESTATE",10/03/2020
11451,西貢 Sai Kung,"景明苑旭景閣
YUK KING HOUSE, KING MING COURT",10/03/2020
11452,西貢 Sai Kung,"景林邨景松樓(第1座)1座
BLOCK 1, KING CHUNG HOUSE (BLK 1), KING LAM ESTATE",10/03/2020
11453,西貢 Sai Kung,"景林邨景榕樓(第8座)
BLOCK 8, KING YUNG HOUSE, KING LAM ESTATE",10/03/2020
11454,西貢 Sai Kung,"景林邨景櫚樓
KING LUI HOUSE, KING LAM ESTATE",10/03/2020
11455,西貢 Sai Kung,"裕明苑裕昌閣
YU CHEONG HOUSE, YU MING COURT",10/03/2020
11456,西貢 Sai Kung,"廣明苑廣新閣G座
BLOCK G, KWONG SUN HOUSE, KWONG MING COURT",10/03/2020
11457,西貢 Sai Kung,"寶林邨寶寧樓3座
BLOCK 3, PO NING HSE, PO LAM ESTATE",10/03/2020
11458,西貢 Sai Kung,"寶林邨寶儉樓
PO KIM HSE, PO LAM ESTATE",10/03/2020
11459,西貢 Sai Kung,"天晉日鑽海
SUN DIAMOND, THE WINGS",11/03/2020
11460,西貢 Sai Kung,"日出康城BANFF (1座 - 左翼)首都1座
BLOCK 1, THE CAPITOL, BANFF (TOWER 1 - L WING), LOHAS PARK",11/03/2020
11461,西貢 Sai Kung,"日出康城MEADOWLAND (11座 - 左翼)領都 領凱11座
BLOCK 11, LE PRESTIGE LA SPLENDEUR, MEADOWLAND (TOWER 11 - L WING), LOHAS PARK",11/03/2020
11462,西貢 Sai Kung,"日出康城SUNRISE (8座 - 左翼)領都 領峯8座
BLOCK 8, LE PRESTIGE LE PRIME, SUNRISE (TOWER 8 - L WING), LOHAS PARK",11/03/2020
11463,西貢 Sai Kung,"日出康城WATER LILIES (5座 - 右翼)領都5座
BLOCK 5, LE PRESTIGE, WATER LILIES (TOWER 5 - R WING), LOHAS PARK",11/03/2020
11464,西貢 Sai Kung,"西貢 西貢正街33B號
NO.33B SAI KUNG MAIN STREET, SAI KUNG",11/03/2020
11465,西貢 Sai Kung,"西貢 將軍澳 至善街9號嘉悅2座
BLOCK 2, TWIN PEAKS, NO.9 CHI SHIN STREET, TSEUNG KWAN O, SAI KUNG",11/03/2020
11466,西貢 Sai Kung,"西貢 將軍澳 唐賢街9號天晉一期6座
BLOCK 6, PHASE 1, THE WINGS, NO.9 TONG YIN STREET, TSEUNG KWAN O, SAI KUNG",11/03/2020
11467,西貢 Sai Kung,"西貢 壁屋新村
PIK UK SAN TSUEN, SAI KUNG",11/03/2020
11468,西貢 Sai Kung,"西貢公路380號匡湖居1期
PHASE 1, MARINA COVE, NO.380 HIRAM'S HIGHWAY, SAI KUNG",11/03/2020
11469,西貢 Sai Kung,"怡明邨怡情樓
YEE CHING HOUSE, YEE MING ESTATE",11/03/2020
11470,西貢 Sai Kung,"唐明苑唐輝閣
BLOCK A, TONG FAI HOUSE, TONG MING COURT",11/03/2020
11471,西貢 Sai Kung,"健明邨明日樓
MING YAT HSE, KIN MING ESTATE",11/03/2020
11472,西貢 Sai Kung,"健明邨健晴樓
KIN CHING HOUSE, KIN MING ESTATE",11/03/2020
11473,西貢 Sai Kung,"將軍澳 重華路8號東港城2座
BLOCK 2, EAST POINT CITY, NO.8 CHUNG WA ROAD, TSEUNG KWAN O",11/03/2020
11474,西貢 Sai Kung,"將軍澳 唐明街1號富康花園1座
BLOCK 1, BEVERLY GARDEN, NO.1 TONG MING STREET, TSEUNG KWAN O",11/03/2020
11475,西貢 Sai Kung,"將軍澳 唐俊街18號THE PARKSIDE3座
BLOCK 3, THE PARKSIDE, NO.18 TONG CHUN STREET, TSEUNG KWAN O",11/03/2020
11476,西貢 Sai Kung,"將軍澳 唐德街9號將軍澳中心12座
BLOCK 12, PARK CENTRAL, NO.9 TONG TAK STREET, TSEUNG KWAN O",11/03/2020
11477,西貢 Sai Kung,"將軍澳 唐德街9號將軍澳中心13座
BLOCK 13, PARK CENTRAL, NO.9 TONG TAK STREET, TSEUNG KWAN O",11/03/2020
11478,西貢 Sai Kung,"將軍澳 培成路15號蔚藍灣畔1座
BLOCK 1, RESIDENCE OASIS, NO.15 PUI SHING ROAD, TSEUNG KWAN O",11/03/2020
11479,西貢 Sai Kung,"將軍澳 培成路8號南豐廣場5座
BLOCK 5, NAN FUNG PLAZA, NO.8 PUI SHING ROAD, TSEUNG KWAN O",11/03/2020
11480,西貢 Sai Kung,"將軍澳 貿泰路8號茵怡花園3座
BLOCK 3, VERBENA HEIGHTS, NO.8 MAU TAI ROAD, TSEUNG KWAN O",11/03/2020
11481,西貢 Sai Kung,"景林邨景楠樓
KING NAM HOUSE, KING LAM ESTATE",11/03/2020
11482,西貢 Sai Kung,"翠林邨雅林樓
NGA LAM HOUSE, TSUI LAM ESTATE",11/03/2020
11483,西貢 Sai Kung,"廣明苑廣盈閣
KWONG YING HOUSE, KWONG MING COURT",11/03/2020
11484,西貢 Sai Kung,"廣明苑廣寧閣F座
BLOCK F, KWONG NING HOUSE, KWONG MING COURT",11/03/2020
11485,西貢 Sai Kung,"壁屋新村
PIK UK SAN TSUEN",11/03/2020
11486,西貢 Sai Kung,"寶林邨寶仁樓1座
BLOCK 1, PO YAN HSE, PO LAM ESTATE",11/03/2020
11487,西貢 Sai Kung,"寶林邨寶德樓
PO TAK HSE, PO LAM ESTATE",11/03/2020
11488,西貢 Sai Kung,"大埔仔
TAI PO TSAI",12/03/2020
11489,西貢 Sai Kung,"日出康城首都5座
BLOCK 5, THE CAPITOL, LOHAS PARK",12/03/2020
11490,西貢 Sai Kung,"日出康城領都7座
BLOCK 7, LE PRESTIGE LE PRIME, LOHAS PARK",12/03/2020
11491,西貢 Sai Kung,"西貢 橫江村
WANG KONG TSUEN, SAI KUNG",12/03/2020
11492,西貢 Sai Kung,"西貢大街
SAI KUNG TAI STREET",12/03/2020
11493,西貢 Sai Kung,"和明苑和逸閣A座
BLOCK A, WO YAT HOUSE, WO MING COURT",12/03/2020
11494,西貢 Sai Kung,"尚德邨尚信樓
SHEUNG SHUN HOUSE, SHEUNG TAK ESTATE",12/03/2020
11495,西貢 Sai Kung,"尚德邨尚真樓
SHEUNG CHUN HOUSE, SHEUNG TAK ESTATE",12/03/2020
11496,西貢 Sai Kung,"尚德邨尚義樓
SHEUNG YEE HOUSE, SHEUNG TAK ESTATE",12/03/2020
11497,西貢 Sai Kung,"欣明苑欣蘭閣
YAN LAN HOUSE, YAN MING COURT",12/03/2020
11498,西貢 Sai Kung,"厚德邨德富樓
TAK FU HOUSE, HAU TAK ESTATE",12/03/2020
11499,西貢 Sai Kung,"厚德邨德澤樓
TAK CHAK HOUSE, HAU TAK ESTATE",12/03/2020
11500,西貢 Sai Kung,"相思灣
SHEUNG SZE WAN",12/03/2020
11501,西貢 Sai Kung,"英明苑明安閣E座
MING ON HOUSE, YING MING COURT",12/03/2020
11502,西貢 Sai Kung,"唐明苑唐輝閣A座
BLOCK A, TONG FAI HOUSE, TONG MING COURT",12/03/2020
11503,西貢 Sai Kung,"健明邨明域樓D座
BLOCK D, MING WIK HSE, KIN MING ESTATE",12/03/2020
11504,西貢 Sai Kung,"將軍澳 石角路8號峻瀅I期3座
BLOCK 3, PHASE I, THE BEAUMOUNT, NO.8 SHEK KOK ROAD, TSEUNG KWAN O",12/03/2020
11505,西貢 Sai Kung,"將軍澳 石角路8號峻瀅I期6座
BLOCK 6, PHASE I, THE BEAUMOUNT, NO.8 SHEK KOK ROAD, TSEUNG KWAN O",12/03/2020
11506,西貢 Sai Kung,"將軍澳 欣景路8號新都城第二期10座
BLOCK 10, PHASE II, METRO CITY, NO.8 YAN KING ROAD, TSEUNG KWAN O",12/03/2020
11507,西貢 Sai Kung,"將軍澳 欣景路8號新都城第二期1座
BLOCK 1, PHASE II, METRO CITY, NO.8 YAN KING ROAD, TSEUNG KWAN O",12/03/2020
11508,西貢 Sai Kung,"將軍澳 欣景路8號新都城第二期6座
BLOCK 6, PHASE II, METRO CITY, NO.8 YAN KING ROAD, TSEUNG KWAN O",12/03/2020
11509,西貢 Sai Kung,"將軍澳 唐明街1號富康花園2座
BLOCK 2, BEVERLY GARDEN, NO.1 TONG MING STREET, TSEUNG KWAN O",12/03/2020
11510,西貢 Sai Kung,"將軍澳 唐明街1號富康花園3座
BLOCK 3, BEVERLY GARDEN, NO.1 TONG MING STREET, TSEUNG KWAN O",12/03/2020
11511,西貢 Sai Kung,"將軍澳 唐明街1號富康花園4座
BLOCK 4, BEVERLY GARDEN, NO.1 TONG MING STREET, TSEUNG KWAN O",12/03/2020
11512,西貢 Sai Kung,"將軍澳 唐俊街21號海翩滙7座
BLOCK 7, THE PAPILLONS, NO.21 TONG CHUN STREET, TSEUNG KWAN O",12/03/2020
11513,西貢 Sai Kung,"將軍澳 唐德街1號將軍澳廣場7座
BLOCK 7, TSEUNG KWAN O PLAZA, NO.1 TONG TAK STREET, TSEUNG KWAN O",12/03/2020
11514,西貢 Sai Kung,"將軍澳 唐德街1號將軍澳廣場8座
BLOCK 8, TSEUNG KWAN O PLAZA, NO.1 TONG TAK STREET, TSEUNG KWAN O",12/03/2020
11515,西貢 Sai Kung,"將軍澳 唐德街9號將軍澳中心9座
BLOCK 9, PARK CENTRAL, NO.9 TONG TAK STREET, TSEUNG KWAN O",12/03/2020
11516,西貢 Sai Kung,"將軍澳 培成路15號蔚藍灣畔3座
BLOCK 3, RESIDENCE OASIS, NO.15 PUI SHING ROAD, TSEUNG KWAN O",12/03/2020
11517,西貢 Sai Kung,"將軍澳 培成路15號蔚藍灣畔7座
BLOCK 7, RESIDENCE OASIS, NO.15 PUI SHING ROAD, TSEUNG KWAN O",12/03/2020
11518,西貢 Sai Kung,"將軍澳 培成路18號海悅豪園1座
BLOCK 1, MARITIME BAY, NO.18 PUI SHING ROAD, TSEUNG KWAN O",12/03/2020
11519,西貢 Sai Kung,"將軍澳 景嶺路8號都會駅2座
BLOCK 2, METRO TOWN, NO.8 KING LING ROAD, TSEUNG KWAN O",12/03/2020
11520,西貢 Sai Kung,"將軍澳 銀澳路1號新寶城4座
BLOCK 4, LA CITE NOBLE, NO.1 NGAN O ROAD, TSEUNG KWAN O",12/03/2020
11521,西貢 Sai Kung,"將軍澳 銀澳路1號新寶城6座
BLOCK 6, LA CITE NOBLE, NO.1 NGAN O ROAD, TSEUNG KWAN O",12/03/2020
11522,西貢 Sai Kung,"將軍澳 澳景路88號維景灣畔10座
BLOCK 10, OCEAN SHORES, NO.88 O KING ROAD, TSEUNG KWAN O",12/03/2020
11523,西貢 Sai Kung,"將軍澳 寶寧路25號富寧花園4座
BLOCK 4, FU NING GARDEN, NO.25 PO NING ROAD, TSEUNG KWAN O",12/03/2020
11524,西貢 Sai Kung,"清水灣 大埔仔
TAI PO TSAI, CLEAR WATER BAY",12/03/2020
11525,西貢 Sai Kung,"善明邨善智樓(第1座)
BLOCK 1, SHIN CHI HOUSE, SHIN MING ESTATE",12/03/2020
11526,西貢 Sai Kung,"景明苑暉景閣B座
BLOCK B, FAI KING HOUSE, KING MING COURT",12/03/2020
11527,西貢 Sai Kung,"景明苑曦景閣A座
BLOCK A, HEI KING HOUSE, KING MING COURT",12/03/2020
11528,西貢 Sai Kung,"頌明苑賢明閣C座
BLOCK C, YIN MING HOUSE, CHUNG MING COURT",12/03/2020
11529,西貢 Sai Kung,"對面海邨海泰樓
HOI TAI LAU, TUI MIN HOI CHUEN",12/03/2020
11530,西貢 Sai Kung,"翠林邨輝林樓
FAI LAM HOUSE, TSUI LAM ESTATE",12/03/2020
11531,西貢 Sai Kung,"澳頭村
O TAU TSUEN",12/03/2020
11532,西貢 Sai Kung,"天晉月鑽海
LUNA DIAMOND, THE WINGS",13/03/2020
11533,西貢 Sai Kung,"日出康城MONTREAL (3座 - 右翼)首都3座
BLOCK 3, THE CAPITOL, MONTREAL (TOWER 3 - R WING), LOHAS PARK",13/03/2020
11534,西貢 Sai Kung,"西貢 坑口 孟公屋 澳貝村
O PUI VILLAGE, MANG KUNG UK, HANG HAU, SAI KUNG",13/03/2020
11535,西貢 Sai Kung,"西貢 將軍澳 唐賢街19號天晉IIIA2B座
BLOCK 2B, THE WINGS IIIA, NO.19 TONG YIN STREET, TSEUNG KWAN O, SAI KUNG",13/03/2020
11536,西貢 Sai Kung,"西貢 蠔涌新村
HO CHUNG NEW VILLAGE, SAI KUNG",13/03/2020
11537,西貢 Sai Kung,"尚德邨尚仁樓
SHEUNG YAN HOUSE, SHEUNG TAK ESTATE",13/03/2020
11538,西貢 Sai Kung,"尚德邨尚信樓
SHEUNG SHUN HOUSE, SHEUNG TAK ESTATE",13/03/2020
11539,西貢 Sai Kung,"尚德邨尚美樓
SHEUNG MEI HSE, SHEUNG TAK ESTATE",13/03/2020
11540,西貢 Sai Kung,"尚德邨尚禮樓
SHEUNG LAI HOUSE, SHEUNG TAK ESTATE",13/03/2020
11541,西貢 Sai Kung,"厚德邨德安樓
TAK ON HOUSE, HAU TAK ESTATE",13/03/2020
11542,西貢 Sai Kung,"厚德邨德澤樓
TAK CHAK HOUSE, HAU TAK ESTATE",13/03/2020
11543,西貢 Sai Kung,"將軍澳 石角路8號峻瀅2座
BLOCK 2, THE BEAUMOUNT, NO.8 SHEK KOK ROAD, TSEUNG KWAN O",13/03/2020
11544,西貢 Sai Kung,"將軍澳 培成路15號蔚藍灣畔2座
BLOCK 2, RESIDENCE OASIS, NO.15 PUI SHING ROAD, TSEUNG KWAN O",13/03/2020
11545,西貢 Sai Kung,"將軍澳 培成路15號蔚藍灣畔6座
BLOCK 6, RESIDENCE OASIS, NO.15 PUI SHING ROAD, TSEUNG KWAN O",13/03/2020
11546,西貢 Sai Kung,"將軍澳 培成路8號南豐廣場3座
BLOCK 3, NAN FUNG PLAZA, NO.8 PUI SHING ROAD, TSEUNG KWAN O",13/03/2020
11547,西貢 Sai Kung,"將軍澳 常寧路10號安寧花園4座
BLOCK 4, ON NING GARDEN, NO.10 SHEUNG NING ROAD, TSEUNG KWAN O",13/03/2020
11548,西貢 Sai Kung,"將軍澳 運亨路1號新都城第一期2座
BLOCK 2, PHASE I, METRO CITY, NO.1 WAN HANG ROAD, TSEUNG KWAN O",13/03/2020
11549,西貢 Sai Kung,"將軍澳 運亨路8號叠翠軒2座
BLOCK 2, THE PINNACLE, NO.8 WAN HANG ROAD, TSEUNG KWAN O",13/03/2020
11550,西貢 Sai Kung,"將軍澳 澳景路88號維景灣畔13座
BLOCK 13, OCEAN SHORES, NO.88 O KING ROAD, TSEUNG KWAN O",13/03/2020
11551,西貢 Sai Kung,"將軍澳 澳景路88號維景灣畔17座
BLOCK 17, OCEAN SHORES, NO.88 O KING ROAD, TSEUNG KWAN O",13/03/2020
11552,西貢 Sai Kung,"將軍澳 澳景路88號維景灣畔6座
BLOCK 6, OCEAN SHORES, NO.88 O KING ROAD, TSEUNG KWAN O",13/03/2020
11553,西貢 Sai Kung,"將軍澳中心將軍澳豪庭
CENTRAL HEIGHTS, PARK CENTRAL",13/03/2020
11554,西貢 Sai Kung,"彩明苑彩柳閣
CHOI LAU HOUSE, CHOI MING COURT",13/03/2020
11555,西貢 Sai Kung,"彩明苑彩貴閣
CHOI KWAI HSE, CHOI MING COURT",13/03/2020
11556,西貢 Sai Kung,"善明邨善智樓(第1座)
BLOCK 1, SHIN CHI HOUSE, SHIN MING ESTATE",13/03/2020
11557,西貢 Sai Kung,"新都城新都城中心二期1座
BLOCK 1, PHASE II, MCP CENTRAL, METRO CITY",13/03/2020
11558,西貢 Sai Kung,"煜明苑焜明閣
KWAN MING HOUSE, YUK MING COURT",13/03/2020
11559,西貢 Sai Kung,"緻藍天珀峰
AMBER, HEMERA",13/03/2020
11560,西貢 Sai Kung,"緻藍天鑽岸
DIAMOND, HEMERA",13/03/2020
11561,西貢 Sai Kung,"寶明苑寶松閣
PO CHUNG HOUSE, PO MING COURT",13/03/2020
11562,西貢 Sai Kung,"寶林邨寶智樓
PO CHI HSE, PO LAM ESTATE",13/03/2020
11563,西貢 Sai Kung,"寶林邨寶勤樓
PO KAN HSE, PO LAM ESTATE",13/03/2020
11564,西貢 Sai Kung,"SAVANNAH 2A座
TOWER 2A, SAVANNAH",14/03/2020
11565,西貢 Sai Kung,"天晉天鑽海1座
BLOCK 1, SKY DIAMOND, THE WINGS",14/03/2020
11566,西貢 Sai Kung,"天晉月鑽海3座
BLOCK 3, LUNA DIAMOND, THE WINGS",14/03/2020
11567,西貢 Sai Kung,"日出康城WHISTLER (6座 - 右翼)首都6座
BLOCK 6, THE CAPITOL, WHISTLER (TOWER 6 - R WING), LOHAS PARK",14/03/2020
11568,西貢 Sai Kung,"西貢 南邊圍村
NAM PIN WAI, SAI KUNG",14/03/2020
11569,西貢 Sai Kung,"西貢 將軍澳 至善街9號嘉悅1座
BLOCK 1, TWIN PEAKS, NO.9 CHI SHIN STREET, TSEUNG KWAN O, SAI KUNG",14/03/2020
11570,西貢 Sai Kung,"西貢 康城路1號日出康城領都10座
BLOCK 10, LE PRESTIGE, LOHAS PARK, NO.1 LOHAS PARK ROAD, SAI KUNG",14/03/2020
11571,西貢 Sai Kung,"西貢 康城路1號日出康城領都8座
BLOCK 8, LE PRESTIGE, LOHAS PARK, NO.1 LOHAS PARK ROAD, SAI KUNG",14/03/2020
11572,西貢 Sai Kung,"西貢 翠塘路1號翠塘花園4座
BLOCK 4, LAKESIDE GARDEN, NO.1 CHUI TONG ROAD, SAI KUNG",14/03/2020
11573,西貢 Sai Kung,"西貢 蠔涌第八巷
8TH LANE HO CHUNG, SAI KUNG",14/03/2020
11574,西貢 Sai Kung,"尚德邨尚智樓
SHEUNG CHI HOUSE, SHEUNG TAK ESTATE",14/03/2020
11575,西貢 Sai Kung,"尚德邨尚義樓
SHEUNG YEE HOUSE, SHEUNG TAK ESTATE",14/03/2020
11576,西貢 Sai Kung,"怡明邨怡悅樓(第2座)2座
BLOCK 2, YEE YUET HOUSE (BLK 2), YEE MING ESTATE",14/03/2020
11577,西貢 Sai Kung,"怡明邨怡茵樓(第1座)
BLOCK 1, YEE YAN HOUSE, YEE MING ESTATE",14/03/2020
11578,西貢 Sai Kung,"怡明邨怡情樓
YEE CHING HOUSE, YEE MING ESTATE",14/03/2020
11579,西貢 Sai Kung,"明德邨明道樓
MING TOA HOUSE, MING TAK ESTATE",14/03/2020
11580,西貢 Sai Kung,"厚德邨德富樓
TAK FU HOUSE, HAU TAK ESTATE",14/03/2020
11581,西貢 Sai Kung,"唐明苑唐煌閣
TONG WONG HOUSE, TONG MING COURT",14/03/2020
11582,西貢 Sai Kung,"健明邨明宇樓A座
BLOCK A, MING YU HSE, KIN MING ESTATE",14/03/2020
11583,西貢 Sai Kung,"健明邨明宙樓B座
BLOCK B, MING CHAU HSE, KIN MING ESTATE",14/03/2020
11584,西貢 Sai Kung,"健明邨健晴樓
KIN CHING HOUSE, KIN MING ESTATE",14/03/2020
11585,西貢 Sai Kung,"將軍澳 石角路6號峻瀅II1座
BLOCK 1, THE BEAUMOUNT II, NO.6 SHEK KOK ROAD, TSEUNG KWAN O",14/03/2020
11586,西貢 Sai Kung,"將軍澳 石角路8號峻瀅2座
BLOCK 2, THE BEAUMOUNT, NO.8 SHEK KOK ROAD, TSEUNG KWAN O",14/03/2020
11587,西貢 Sai Kung,"將軍澳 石角路8號峻瀅3座
BLOCK 3, THE BEAUMOUNT, NO.8 SHEK KOK ROAD, TSEUNG KWAN O",14/03/2020
11588,西貢 Sai Kung,"將軍澳 欣景路8號新都城第二期10座
BLOCK 10, PHASE II, METRO CITY, NO.8 YAN KING ROAD, TSEUNG KWAN O",14/03/2020
11589,西貢 Sai Kung,"將軍澳 欣景路8號新都城第二期3座
BLOCK 3, PHASE II, METRO CITY, NO.8 YAN KING ROAD, TSEUNG KWAN O",14/03/2020
11590,西貢 Sai Kung,"將軍澳 欣景路8號新都城第二期9座
BLOCK 9, PHASE II, METRO CITY, NO.8 YAN KING ROAD, TSEUNG KWAN O",14/03/2020
11591,西貢 Sai Kung,"將軍澳 重華路8號東港城1座
BLOCK 1, EAST POINT CITY, NO.8 CHUNG WA ROAD, TSEUNG KWAN O",14/03/2020
11592,西貢 Sai Kung,"將軍澳 重華路8號東港城3座
BLOCK 3, EAST POINT CITY, NO.8 CHUNG WA ROAD, TSEUNG KWAN O",14/03/2020
11593,西貢 Sai Kung,"將軍澳 重華路8號東港城6座
BLOCK 6, EAST POINT CITY, NO.8 CHUNG WA ROAD, TSEUNG KWAN O",14/03/2020
11594,西貢 Sai Kung,"將軍澳 重華路8號東港城7座
BLOCK 7, EAST POINT CITY, NO.8 CHUNG WA ROAD, TSEUNG KWAN O",14/03/2020
11595,西貢 Sai Kung,"將軍澳 唐明街1號富康花園3座
BLOCK 3, BEVERLY GARDEN, NO.1 TONG MING STREET, TSEUNG KWAN O",14/03/2020
11596,西貢 Sai Kung,"將軍澳 唐明街1號富康花園7座
BLOCK 7, BEVERLY GARDEN, NO.1 TONG MING STREET, TSEUNG KWAN O",14/03/2020
11597,西貢 Sai Kung,"將軍澳 唐俊街11號寶盈花園7座
BLOCK 7, BAUHINIA GARDEN, NO.11 TONG CHUN STREET, TSEUNG KWAN O",14/03/2020
11598,西貢 Sai Kung,"將軍澳 唐俊街9號君傲灣1座
BLOCK 1, THE GRANDIOSE, NO.9 TONG CHUN STREET, TSEUNG KWAN O",14/03/2020
