更新日期,更新時間,國家/地區,累計確診個案數目,過去14天新增報告確診個案數目,當中累計死亡個案數目,備註
31/03/2020,10:00,印尼,1285,1168,114,
31/03/2020,10:00,伊朗,41495,26504,2757,
31/03/2020,10:00,伊拉克,547,423,42,
31/03/2020,10:00,愛爾蘭,2615,2446,46,
31/03/2020,10:00,人島,42,42,0,
31/03/2020,10:00,以色列,4247,3997,15,
31/03/2020,10:00,意大利,101739,73759,11591,
31/03/2020,10:00,牙買加,32,22,1,
31/03/2020,10:00,日本,1953,1124,56,不包括712宗確診個案為郵輪乘客/船員 (當中包括10宗死亡個案)
31/03/2020,10:00,澤西,63,61,2,
31/03/2020,10:00,約旦,259,253,3,
31/03/2020,10:00,哈薩克斯坦,294,288,1,
31/03/2020,10:00,肯雅,25,24,1,
31/03/2020,10:00,韓國,9786,1466,162,
31/03/2020,10:00,科索沃,94,94,1,
31/03/2020,10:00,科威特,255,143,0,
31/03/2020,10:00,吉爾吉斯坦,84,84,0,
31/03/2020,10:00,老撾,8,8,0,
31/03/2020,10:00,拉脫維亞,376,342,0,
31/03/2020,10:00,黎巴嫩,438,339,10,
31/03/2020,10:00,利比里亞,3,3,0,
31/03/2020,10:00,利比亞,8,8,0,
31/03/2020,10:00,列支敦士登,62,55,0,
31/03/2020,10:00,立陶宛,484,467,7,
31/03/2020,10:00,盧森堡,1950,1912,21,
31/03/2020,10:00,澳門特別行政區,39,28,0,
31/03/2020,10:00,馬達加斯加,37,37,0,
31/03/2020,10:00,中國內地,81518,637,3305,
31/03/2020,10:00,馬來西亞,2470,1917,34,
31/03/2020,10:00,馬爾代夫,17,4,0,
31/03/2020,10:00,馬里,18,18,0,
31/03/2020,10:00,馬耳他,151,130,0,
31/03/2020,10:00,馬提尼克島,105,90,2,
31/03/2020,10:00,毛里塔尼亞,5,4,0,
31/03/2020,10:00,毛里求斯,102,102,2,
31/03/2020,10:00,馬約特島,82,81,0,
31/03/2020,10:00,墨西哥,848,795,16,
31/03/2020,10:00,摩納哥,46,37,0,
31/03/2020,10:00,蒙古,12,11,0,
31/03/2020,10:00,黑山,85,85,1,
31/03/2020,10:00,蒙特塞拉特島,5,5,0,
31/03/2020,10:00,摩洛哥,516,488,27,
31/03/2020,10:00,莫桑比克,8,8,0,
31/03/2020,10:00,緬甸,8,8,0,
31/03/2020,10:00,納米比亞,11,9,0,
31/03/2020,10:00,尼泊爾,5,4,0,
31/03/2020,10:00,荷蘭,10866,9453,771,
31/03/2020,10:00,新喀里多尼亞,15,15,0,
31/03/2020,10:00,新西蘭,552,546,1,
31/03/2020,10:00,尼加拉瓜,4,4,1,
31/03/2020,10:00,尼日爾,20,20,3,
31/03/2020,10:00,尼日利亞,65,63,1,
31/03/2020,10:00,北馬其頓,259,240,6,
31/03/2020,10:00,北馬利安納群島,2,2,0,
31/03/2020,10:00,挪威,4102,2933,22,
31/03/2020,10:00,阿曼,167,145,0,
31/03/2020,10:00,巴基斯坦,1625,1573,18,
31/03/2020,10:00,巴勒斯坦,115,77,1,
31/03/2020,10:00,巴拿馬,901,858,17,
31/03/2020,10:00,巴布亞新幾內亞,1,1,0,
31/03/2020,10:00,巴拉圭,59,51,3,
31/03/2020,10:00,秘魯,671,600,11,
31/03/2020,10:00,菲律賓,1418,1276,71,
31/03/2020,10:00,波蘭,1862,1706,22,
31/03/2020,10:00,葡萄牙,5962,5717,119,
31/03/2020,10:00,波多黎各,64,61,2,
31/03/2020,10:00,卡塔爾,634,195,2,
31/03/2020,10:00,摩爾多瓦共和國,263,240,2,
31/03/2020,10:00,留尼旺島,207,198,0,
31/03/2020,10:00,羅馬尼亞,1760,1602,40,
31/03/2020,10:00,俄羅斯,1534,1441,10,
31/03/2020,10:00,盧旺達,70,65,0,
31/03/2020,10:00,聖巴泰勒米,5,2,0,
31/03/2020,10:00,聖基茨和尼維斯,4,4,0,
31/03/2020,10:00,聖盧西亞,4,3,0,
31/03/2020,10:00,聖馬丁,6,4,0,
31/03/2020,10:00,聖文森特和格林納丁斯,1,0,0,
31/03/2020,10:00,聖馬力諾,229,127,24,
31/03/2020,10:00,沙特阿拉伯,1299,1196,8,
31/03/2020,10:00,塞內加爾,142,116,0,
31/03/2020,10:00,塞爾維亞,741,695,13,
31/03/2020,10:00,塞舌爾,8,6,0,
31/03/2020,10:00,新加坡,879,636,3,
31/03/2020,10:00,聖馬丁(荷蘭加勒比地區),3,3,0,
31/03/2020,10:00,斯洛伐克,336,264,0,
31/03/2020,10:00,斯洛文尼亞,730,511,11,
31/03/2020,10:00,索馬里,3,3,0,
31/03/2020,10:00,南非,1280,1229,1,
31/03/2020,10:00,西班牙,85195,76004,7340,
31/03/2020,10:00,斯里蘭卡,120,101,1,
31/03/2020,10:00,蘇丹,6,5,2,
31/03/2020,10:00,蘇里南,8,7,0,
31/03/2020,10:00,瑞典,3700,2641,110,
31/03/2020,10:00,瑞士,14274,12601,257,
31/03/2020,10:00,敘利亞,9,9,1,
31/03/2020,10:00,台灣,306,239,5,
31/03/2020,10:00,泰國,1524,1410,9,
31/03/2020,10:00,東帝汶,1,1,0,
31/03/2020,10:00,多哥,28,27,1,
31/03/2020,10:00,千里達及多巴哥,76,74,3,
31/03/2020,10:00,突尼斯,312,294,8,
31/03/2020,10:00,土耳其,9271,9266,131,
31/03/2020,10:00,特克斯和凱科斯群島,4,4,0,
31/03/2020,10:00,烏干達,33,33,0,
31/03/2020,10:00,烏克蘭,480,477,11,
31/03/2020,10:00,阿聯酋,570,472,3,
31/03/2020,10:00,英國,22141,20594,1408,
31/03/2020,10:00,坦桑尼亞,14,14,0,
31/03/2020,10:00,美國,140904,137417,2405,
31/03/2020,10:00,美屬維爾京群島,22,22,0,
31/03/2020,10:00,烏拉圭,303,299,0,
31/03/2020,10:00,烏茲別克斯坦,145,141,2,
31/03/2020,10:00,委內瑞拉,113,111,2,
31/03/2020,10:00,越南,188,131,0,
31/03/2020,10:00,贊比亞,16,16,0,
31/03/2020,10:00,津巴布韋,5,5,1,
01/04/2020,10:00,阿富汗,166,145,4,
01/04/2020,10:00,阿爾巴尼亞,223,168,11,
01/04/2020,10:00,阿爾及利亞,511,451,31,
01/04/2020,10:00,安道爾,370,356,8,
01/04/2020,10:00,安哥拉,2,2,0,
01/04/2020,10:00,安圭拉,2,2,0,
01/04/2020,10:00,安提瓜和巴布達,7,6,0,
01/04/2020,10:00,阿根廷,820,755,20,
01/04/2020,10:00,亞美尼亞,482,430,3,
01/04/2020,10:00,阿魯巴,50,48,0,
01/04/2020,10:00,澳洲,4359,3984,18,
01/04/2020,10:00,奧地利,9618,8286,108,
01/04/2020,10:00,阿塞拜疆,273,245,4,
01/04/2020,10:00,巴哈馬,14,13,0,
01/04/2020,10:00,巴林,515,273,4,
01/04/2020,10:00,孟加拉,49,41,5,
01/04/2020,10:00,巴巴多斯,33,33,0,
01/04/2020,10:00,白俄羅斯,152,116,0,
01/04/2020,10:00,比利時,11899,10656,513,
01/04/2020,10:00,伯利茲,3,3,0,
01/04/2020,10:00,貝寧,6,5,0,
01/04/2020,10:00,百慕達,22,22,0,
01/04/2020,10:00,不丹,4,3,0,
01/04/2020,10:00,玻利維亞,97,86,5,
01/04/2020,10:00,波斯尼亞和黑塞哥維那,359,338,9,
01/04/2020,10:00,巴西,4256,4022,136,
01/04/2020,10:00,英屬維爾京群島,2,2,0,
01/04/2020,10:00,文萊,127,77,1,
01/04/2020,10:00,保加利亞,359,278,8,
01/04/2020,10:00,布基納法索,246,231,12,
01/04/2020,10:00,佛得角,5,5,1,
01/04/2020,10:00,柬埔寨,107,83,0,
01/04/2020,10:00,喀麥隆,139,134,6,
01/04/2020,10:00,加拿大,6317,5893,66,
01/04/2020,10:00,開曼群島,12,11,1,
01/04/2020,10:00,中非共和國,6,5,0,
01/04/2020,10:00,乍得,5,5,0,
01/04/2020,10:00,智利,2449,2293,8,
01/04/2020,10:00,哥倫比亞,702,657,10,
01/04/2020,10:00,剛果,19,18,0,
01/04/2020,10:00,哥斯達黎加,314,273,2,
01/04/2020,10:00,象牙海岸,169,163,0,
01/04/2020,10:00,克羅地亞,790,725,6,
01/04/2020,10:00,古巴,170,165,4,
01/04/2020,10:00,庫拉索,11,8,1,
01/04/2020,10:00,塞浦路斯,230,197,7,
01/04/2020,10:00,捷克,3002,2568,24,
01/04/2020,10:00,剛果民主共和國,98,95,8,
01/04/2020,10:00,丹麥,2577,1600,77,
01/04/2020,10:00,吉布提,26,26,0,
01/04/2020,10:00,多米尼克國,11,11,0,
01/04/2020,10:00,多米尼加共和國,901,880,42,
01/04/2020,10:00,厄瓜多爾,1962,1904,60,
01/04/2020,10:00,埃及,656,490,41,
01/04/2020,10:00,薩爾瓦多,30,30,0,
01/04/2020,10:00,赤道幾內亞,14,13,0,
01/04/2020,10:00,厄立特里亞國,6,6,0,
01/04/2020,10:00,愛沙尼亞,715,490,3,
01/04/2020,10:00,斯威士蘭,9,8,0,
01/04/2020,10:00,埃塞俄比亞,23,18,0,
01/04/2020,10:00,法羅群島,168,121,0,
01/04/2020,10:00,斐濟群島,5,5,0,
01/04/2020,10:00,芬蘭,1313,994,13,
01/04/2020,10:00,法國,52128,44398,3523,
01/04/2020,10:00,法屬圭亞那,43,36,0,
01/04/2020,10:00,法屬波利尼西亞,36,33,0,
01/04/2020,10:00,加蓬,7,6,1,
01/04/2020,10:00,岡比亞,3,3,1,
01/04/2020,10:00,格魯吉亞,103,69,0,
01/04/2020,10:00,德國,61913,54757,583,
01/04/2020,10:00,加納,152,146,5,
01/04/2020,10:00,直布羅陀,69,66,0,
01/04/2020,10:00,希臘,1212,825,43,
01/04/2020,10:00,格陵蘭,10,10,0,
01/04/2020,10:00,格林納達,9,9,0,
01/04/2020,10:00,瓜地洛普,106,88,4,
01/04/2020,10:00,關島,58,55,1,
01/04/2020,10:00,危地馬拉,36,35,1,
01/04/2020,10:00,根西島,45,44,0,
01/04/2020,10:00,畿內亞,16,15,0,
01/04/2020,10:00,幾內亞比紹,2,2,0,
01/04/2020,10:00,圭亞那,8,4,1,
01/04/2020,10:00,海地,15,15,0,
01/04/2020,10:00,教廷,6,5,0,
01/04/2020,10:00,洪都拉斯,139,131,2,
01/04/2020,10:00,香港特別行政區,715,547,4,包括1宗疑似個案
01/04/2020,10:00,匈牙利,447,397,15,
01/04/2020,10:00,冰島,1086,861,2,
01/04/2020,10:00,印度,1071,934,29,
01/04/2020,10:00,印尼,1414,1280,122,
01/04/2020,10:00,伊朗,44606,28437,2898,
01/04/2020,10:00,伊拉克,630,506,46,
01/04/2020,10:00,愛爾蘭,2910,2618,54,
01/04/2020,10:00,人島,42,42,0,
01/04/2020,10:00,以色列,4831,4527,17,
01/04/2020,10:00,意大利,105792,74286,12428,
01/04/2020,10:00,牙買加,36,26,1,
01/04/2020,10:00,日本,1953,1080,56,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
01/04/2020,10:00,澤西,63,61,2,
01/04/2020,10:00,約旦,268,233,5,
01/04/2020,10:00,哈薩克斯坦,312,279,1,
01/04/2020,10:00,肯雅,38,35,1,
01/04/2020,10:00,韓國,9887,1474,165,
01/04/2020,10:00,科索沃,106,106,1,
01/04/2020,10:00,科威特,266,136,0,
01/04/2020,10:00,吉爾吉斯坦,107,107,0,
01/04/2020,10:00,老撾,8,8,0,
01/04/2020,10:00,拉脫維亞,376,316,0,
01/04/2020,10:00,黎巴嫩,446,337,11,
01/04/2020,10:00,利比里亞,3,2,0,
01/04/2020,10:00,利比亞,8,8,0,
01/04/2020,10:00,列支敦士登,64,57,0,
01/04/2020,10:00,立陶宛,484,459,7,
01/04/2020,10:00,盧森堡,1988,1907,22,
01/04/2020,10:00,澳門特別行政區,41,28,0,
01/04/2020,10:00,馬達加斯加,46,46,0,
01/04/2020,10:00,中國內地,81554,660,3312,
01/04/2020,10:00,馬來西亞,2626,2073,37,
01/04/2020,10:00,馬爾代夫,17,4,0,
01/04/2020,10:00,馬里,18,18,0,
01/04/2020,10:00,馬耳他,156,126,0,
01/04/2020,10:00,馬提尼克島,111,95,2,
01/04/2020,10:00,毛里塔尼亞,5,4,0,
01/04/2020,10:00,毛里求斯,107,107,2,
01/04/2020,10:00,馬約特島,82,81,0,
01/04/2020,10:00,墨西哥,993,940,20,
01/04/2020,10:00,摩納哥,49,40,0,
01/04/2020,10:00,蒙古,12,8,0,
01/04/2020,10:00,黑山,91,91,1,
01/04/2020,10:00,蒙特塞拉特島,5,5,0,
01/04/2020,10:00,摩洛哥,574,536,33,
01/04/2020,10:00,莫桑比克,8,8,0,
01/04/2020,10:00,緬甸,10,10,0,
01/04/2020,10:00,納米比亞,11,9,0,
01/04/2020,10:00,尼泊爾,5,4,0,
01/04/2020,10:00,荷蘭,11750,10045,864,
01/04/2020,10:00,新喀里多尼亞,15,15,0,
01/04/2020,10:00,新西蘭,600,589,1,
01/04/2020,10:00,尼加拉瓜,4,4,1,
01/04/2020,10:00,尼日爾,20,20,3,
01/04/2020,10:00,尼日利亞,111,109,1,
01/04/2020,10:00,北馬其頓,285,254,7,
01/04/2020,10:00,北馬利安納群島,2,2,0,
01/04/2020,10:00,挪威,4226,3057,26,
01/04/2020,10:00,阿曼,179,155,0,
01/04/2020,10:00,巴基斯坦,1865,1678,25,
01/04/2020,10:00,巴勒斯坦,117,78,1,
01/04/2020,10:00,巴拿馬,989,920,24,
01/04/2020,10:00,巴布亞新幾內亞,1,1,0,
01/04/2020,10:00,巴拉圭,64,55,3,
01/04/2020,10:00,秘魯,852,766,11,
01/04/2020,10:00,菲律賓,1546,1359,78,
01/04/2020,10:00,波蘭,2055,1899,31,
01/04/2020,10:00,葡萄牙,6408,5960,140,
01/04/2020,10:00,波多黎各,174,171,6,
01/04/2020,10:00,卡塔爾,693,251,1,
01/04/2020,10:00,摩爾多瓦共和國,298,268,2,
01/04/2020,10:00,留尼旺島,207,198,0,
01/04/2020,10:00,羅馬尼亞,1952,1768,44,
01/04/2020,10:00,俄羅斯,1837,1744,9,
01/04/2020,10:00,盧旺達,70,63,0,
01/04/2020,10:00,聖巴泰勒米,6,3,0,
01/04/2020,10:00,聖基茨和尼維斯,2,2,0,
01/04/2020,10:00,聖盧西亞,9,7,0,
01/04/2020,10:00,聖馬丁,18,16,1,
01/04/2020,10:00,聖文森特和格林納丁斯,1,0,0,
01/04/2020,10:00,聖馬力諾,230,126,25,
01/04/2020,10:00,沙特阿拉伯,1453,1320,8,
01/04/2020,10:00,塞內加爾,162,135,0,
01/04/2020,10:00,塞爾維亞,785,713,13,
01/04/2020,10:00,塞舌爾,8,4,0,
01/04/2020,10:00,新加坡,926,683,3,
01/04/2020,10:00,聖馬丁(荷蘭加勒比地區),6,6,0,
01/04/2020,10:00,斯洛伐克,336,239,0,
01/04/2020,10:00,斯洛文尼亞,763,488,11,
01/04/2020,10:00,索馬里,3,2,0,
01/04/2020,10:00,南非,1326,1264,3,
01/04/2020,10:00,西班牙,94417,83239,8189,
01/04/2020,10:00,斯里蘭卡,120,91,1,
01/04/2020,10:00,蘇丹,6,4,2,
01/04/2020,10:00,蘇里南,8,7,0,
01/04/2020,10:00,瑞典,4028,2861,146,
01/04/2020,10:00,瑞士,15412,13150,295,
01/04/2020,10:00,敘利亞,10,10,2,
01/04/2020,10:00,台灣,322,245,5,
01/04/2020,10:00,泰國,1524,1377,9,
01/04/2020,10:00,東帝汶,1,1,0,
01/04/2020,10:00,多哥,34,33,1,
01/04/2020,10:00,千里達及多巴哥,82,77,3,
01/04/2020,10:00,突尼斯,362,342,9,
01/04/2020,10:00,土耳其,10827,10780,168,
01/04/2020,10:00,特克斯和凱科斯群島,5,5,0,
01/04/2020,10:00,烏干達,33,33,0,
01/04/2020,10:00,烏克蘭,549,535,13,
01/04/2020,10:00,阿聯酋,611,513,5,
01/04/2020,10:00,英國,25150,23196,1789,
01/04/2020,10:00,坦桑尼亞,19,18,0,
01/04/2020,10:00,美國,163539,160036,2860,
01/04/2020,10:00,美屬維爾京群島,30,28,0,
01/04/2020,10:00,烏拉圭,309,303,0,
01/04/2020,10:00,烏茲別克斯坦,149,133,2,
01/04/2020,10:00,委內瑞拉,129,96,3,
01/04/2020,10:00,越南,203,142,0,
01/04/2020,10:00,贊比亞,35,35,0,
01/04/2020,10:00,津巴布韋,5,5,1,
02/04/2020,10:00,阿富汗,192,170,4,
02/04/2020,10:00,阿爾巴尼亞,243,188,13,
02/04/2020,10:00,阿爾及利亞,584,524,35,
02/04/2020,10:00,安道爾,376,360,12,
02/04/2020,10:00,安哥拉,7,7,2,
02/04/2020,10:00,安圭拉,2,2,0,
02/04/2020,10:00,安提瓜和巴布達,7,6,0,
02/04/2020,10:00,阿根廷,966,901,24,
02/04/2020,10:00,亞美尼亞,532,480,3,
02/04/2020,10:00,阿魯巴,55,53,0,
02/04/2020,10:00,澳洲,4707,4253,20,
02/04/2020,10:00,奧地利,10182,8536,128,
02/04/2020,10:00,阿塞拜疆,298,270,5,
02/04/2020,10:00,巴哈馬,14,13,0,
02/04/2020,10:00,巴林,567,312,4,
02/04/2020,10:00,孟加拉,54,46,6,
02/04/2020,10:00,巴巴多斯,33,33,0,
02/04/2020,10:00,白俄羅斯,152,116,0,
02/04/2020,10:00,比利時,12775,11289,705,
02/04/2020,10:00,伯利茲,3,3,0,
02/04/2020,10:00,貝寧,9,8,0,
02/04/2020,10:00,百慕達,27,27,0,
02/04/2020,10:00,不丹,4,3,0,
02/04/2020,10:00,玻利維亞,107,96,6,
02/04/2020,10:00,波斯尼亞和黑塞哥維那,413,392,12,
02/04/2020,10:00,博茨瓦納,3,3,0,
02/04/2020,10:00,巴西,4579,4345,159,
02/04/2020,10:00,英屬維爾京群島,3,3,0,
02/04/2020,10:00,文萊,129,75,1,
02/04/2020,10:00,保加利亞,399,318,8,
02/04/2020,10:00,布基納法索,261,241,14,
02/04/2020,10:00,布隆迪,2,2,0,
02/04/2020,10:00,佛得角,5,5,1,
02/04/2020,10:00,柬埔寨,109,85,0,
02/04/2020,10:00,喀麥隆,139,134,6,
02/04/2020,10:00,加拿大,7695,7074,89,
02/04/2020,10:00,開曼群島,12,11,1,
02/04/2020,10:00,中非共和國,6,5,0,
02/04/2020,10:00,乍得,7,7,0,
02/04/2020,10:00,智利,2738,2582,12,
02/04/2020,10:00,哥倫比亞,798,753,14,
02/04/2020,10:00,剛果,19,18,0,
02/04/2020,10:00,哥斯達黎加,314,273,2,
02/04/2020,10:00,象牙海岸,169,163,0,
02/04/2020,10:00,克羅地亞,867,802,6,
02/04/2020,10:00,古巴,186,181,6,
02/04/2020,10:00,庫拉索,11,8,1,
02/04/2020,10:00,塞浦路斯,262,229,8,
02/04/2020,10:00,捷克,3308,2874,31,
02/04/2020,10:00,剛果民主共和國,109,106,8,
02/04/2020,10:00,丹麥,2860,1803,90,
02/04/2020,10:00,吉布提,31,31,0,
02/04/2020,10:00,多米尼克國,11,11,0,
02/04/2020,10:00,多米尼加共和國,1109,1088,51,
02/04/2020,10:00,厄瓜多爾,2240,2182,75,
02/04/2020,10:00,埃及,710,544,46,
02/04/2020,10:00,薩爾瓦多,30,30,0,
02/04/2020,10:00,赤道幾內亞,14,13,0,
02/04/2020,10:00,厄立特里亞國,6,6,0,
02/04/2020,10:00,愛沙尼亞,745,520,4,
02/04/2020,10:00,斯威士蘭,9,8,0,
02/04/2020,10:00,埃塞俄比亞,26,21,0,
02/04/2020,10:00,法羅群島,169,122,0,
02/04/2020,10:00,斐濟群島,5,5,0,
02/04/2020,10:00,芬蘭,1384,1065,17,
02/04/2020,10:00,法國,56989,47855,4032,
02/04/2020,10:00,法屬圭亞那,46,39,0,
02/04/2020,10:00,法屬波利尼西亞,37,34,0,
02/04/2020,10:00,加蓬,7,6,1,
02/04/2020,10:00,岡比亞,3,3,1,
02/04/2020,10:00,格魯吉亞,115,81,0,
02/04/2020,10:00,德國,67366,59168,732,
02/04/2020,10:00,加納,152,146,5,
02/04/2020,10:00,直布羅陀,69,66,0,
02/04/2020,10:00,希臘,1314,927,49,
02/04/2020,10:00,格陵蘭,10,10,0,
02/04/2020,10:00,格林納達,9,9,0,
02/04/2020,10:00,瓜地洛普,114,96,5,
02/04/2020,10:00,關島,69,66,2,
02/04/2020,10:00,危地馬拉,36,30,1,
02/04/2020,10:00,根西島,60,59,1,
02/04/2020,10:00,畿內亞,16,15,0,
02/04/2020,10:00,幾內亞比紹,9,9,0,
02/04/2020,10:00,圭亞那,12,8,2,
02/04/2020,10:00,海地,15,15,0,
02/04/2020,10:00,教廷,6,5,0,
02/04/2020,10:00,洪都拉斯,139,131,2,
02/04/2020,10:00,香港特別行政區,766,573,4,包括1宗疑似個案
02/04/2020,10:00,匈牙利,492,434,16,
02/04/2020,10:00,冰島,1135,885,2,
02/04/2020,10:00,印度,1636,1485,38,
02/04/2020,10:00,印尼,1528,1356,136,
02/04/2020,10:00,伊朗,47593,30232,3036,
02/04/2020,10:00,伊拉克,694,540,50,
02/04/2020,10:00,愛爾蘭,3235,2943,71,
02/04/2020,10:00,人島,52,52,0,
02/04/2020,10:00,以色列,5129,4702,21,
02/04/2020,10:00,意大利,110574,74861,13155,
02/04/2020,10:00,牙買加,36,24,1,
02/04/2020,10:00,日本,2384,1470,57,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
02/04/2020,10:00,澤西,63,58,2,
02/04/2020,10:00,約旦,274,239,5,
02/04/2020,10:00,哈薩克斯坦,348,315,2,
02/04/2020,10:00,肯雅,50,47,1,
02/04/2020,10:00,韓國,9976,1411,169,
02/04/2020,10:00,科索沃,112,112,1,
02/04/2020,10:00,科威特,289,159,0,
02/04/2020,10:00,吉爾吉斯坦,111,111,0,
02/04/2020,10:00,老撾,9,9,0,
02/04/2020,10:00,拉脫維亞,398,327,0,
02/04/2020,10:00,黎巴嫩,463,343,12,
02/04/2020,10:00,利比里亞,3,2,0,
02/04/2020,10:00,利比亞,10,10,0,
02/04/2020,10:00,列支敦士登,68,61,0,
02/04/2020,10:00,立陶宛,533,507,7,
02/04/2020,10:00,盧森堡,2178,2038,23,
02/04/2020,10:00,澳門特別行政區,41,24,0,
02/04/2020,10:00,馬達加斯加,53,53,0,
02/04/2020,10:00,中國內地,81589,661,3318,
02/04/2020,10:00,馬來西亞,2766,1976,43,
02/04/2020,10:00,馬爾代夫,18,5,0,
02/04/2020,10:00,馬里,18,18,0,
02/04/2020,10:00,馬耳他,167,129,0,
02/04/2020,10:00,馬提尼克島,119,103,2,
02/04/2020,10:00,毛里塔尼亞,5,4,0,
02/04/2020,10:00,毛里求斯,143,143,5,
02/04/2020,10:00,馬約特島,101,100,0,
02/04/2020,10:00,墨西哥,1094,1012,28,
02/04/2020,10:00,摩納哥,52,43,0,
02/04/2020,10:00,蒙古,12,8,0,
02/04/2020,10:00,黑山,105,103,2,
02/04/2020,10:00,蒙特塞拉特島,5,5,0,
02/04/2020,10:00,摩洛哥,638,600,36,
02/04/2020,10:00,莫桑比克,8,8,0,
02/04/2020,10:00,緬甸,15,15,1,
02/04/2020,10:00,納米比亞,11,9,0,
02/04/2020,10:00,尼泊爾,5,4,0,
02/04/2020,10:00,荷蘭,12595,10544,1039,
02/04/2020,10:00,新喀里多尼亞,16,16,0,
02/04/2020,10:00,新西蘭,647,636,1,
02/04/2020,10:00,尼加拉瓜,4,4,1,
02/04/2020,10:00,尼日爾,20,20,3,
02/04/2020,10:00,尼日利亞,111,109,1,
02/04/2020,10:00,北馬其頓,329,298,9,
02/04/2020,10:00,北馬利安納群島,2,2,0,
02/04/2020,10:00,挪威,4447,3024,28,
02/04/2020,10:00,阿曼,210,186,1,
02/04/2020,10:00,巴基斯坦,2039,1852,26,
02/04/2020,10:00,巴勒斯坦,134,93,1,
02/04/2020,10:00,巴拿馬,989,920,24,
02/04/2020,10:00,巴布亞新幾內亞,1,1,0,
02/04/2020,10:00,巴拉圭,65,56,3,
02/04/2020,10:00,秘魯,1065,979,24,
02/04/2020,10:00,菲律賓,2084,1882,88,
02/04/2020,10:00,波蘭,2311,2065,33,
02/04/2020,10:00,葡萄牙,7443,6995,160,
02/04/2020,10:00,波多黎各,239,236,8,
02/04/2020,10:00,卡塔爾,781,329,2,
02/04/2020,10:00,摩爾多瓦共和國,353,323,3,
02/04/2020,10:00,留尼旺島,247,238,0,
02/04/2020,10:00,羅馬尼亞,2245,2061,69,
02/04/2020,10:00,俄羅斯,2337,2190,17,
02/04/2020,10:00,盧旺達,75,68,0,
02/04/2020,10:00,聖巴泰勒米,6,3,0,
02/04/2020,10:00,聖基茨和尼維斯,8,8,0,
02/04/2020,10:00,聖盧西亞,9,7,0,
02/04/2020,10:00,聖馬丁,18,16,2,
02/04/2020,10:00,聖文森特和格林納丁斯,1,0,0,
02/04/2020,10:00,聖馬力諾,236,132,26,
02/04/2020,10:00,沙特阿拉伯,1563,1392,10,
02/04/2020,10:00,塞內加爾,175,148,0,
02/04/2020,10:00,塞爾維亞,900,815,13,
02/04/2020,10:00,塞舌爾,8,4,0,
02/04/2020,10:00,塞拉利昂,1,1,0,
02/04/2020,10:00,新加坡,1000,687,3,
02/04/2020,10:00,聖馬丁(荷蘭加勒比地區),6,6,0,
02/04/2020,10:00,斯洛伐克,363,266,0,
02/04/2020,10:00,斯洛文尼亞,814,539,13,
02/04/2020,10:00,索馬里,5,4,0,
02/04/2020,10:00,南非,1353,1291,5,
02/04/2020,10:00,西班牙,102136,88420,9053,
02/04/2020,10:00,斯里蘭卡,143,114,2,
02/04/2020,10:00,蘇丹,7,5,2,
02/04/2020,10:00,蘇里南,8,7,0,
02/04/2020,10:00,瑞典,4435,3156,180,
02/04/2020,10:00,瑞士,16108,13343,373,
02/04/2020,10:00,敘利亞,10,10,2,
02/04/2020,10:00,台灣,329,229,5,
02/04/2020,10:00,泰國,1771,1594,12,
02/04/2020,10:00,東帝汶,1,1,0,
02/04/2020,10:00,多哥,34,33,1,
02/04/2020,10:00,千里達及多巴哥,85,80,3,
02/04/2020,10:00,突尼斯,394,370,10,
02/04/2020,10:00,土耳其,13531,13484,214,
02/04/2020,10:00,特克斯和凱科斯群島,5,5,0,
02/04/2020,10:00,烏干達,33,33,0,
02/04/2020,10:00,烏克蘭,669,655,17,
02/04/2020,10:00,阿聯酋,664,566,6,
02/04/2020,10:00,英國,29474,26848,2352,
02/04/2020,10:00,坦桑尼亞,19,18,1,
02/04/2020,10:00,美國,186101,179063,3603,
02/04/2020,10:00,美屬維爾京群島,30,28,0,
02/04/2020,10:00,烏拉圭,320,314,1,
02/04/2020,10:00,烏茲別克斯坦,173,157,2,
02/04/2020,10:00,委內瑞拉,129,96,3,
02/04/2020,10:00,越南,207,146,0,
02/04/2020,10:00,贊比亞,35,35,0,
02/04/2020,10:00,津巴布韋,8,8,1,
03/04/2020,10:00,阿富汗,235,213,4,
03/04/2020,10:00,阿爾巴尼亞,277,207,15,
03/04/2020,10:00,阿爾及利亞,847,775,58,
03/04/2020,10:00,安道爾,396,321,13,
03/04/2020,10:00,安哥拉,8,8,2,
03/04/2020,10:00,安圭拉,2,2,0,
03/04/2020,10:00,安提瓜和巴布達,7,6,0,
03/04/2020,10:00,阿根廷,1054,975,27,
03/04/2020,10:00,亞美尼亞,571,449,3,
03/04/2020,10:00,阿魯巴,55,51,0,
03/04/2020,10:00,澳洲,4976,4466,21,
03/04/2020,10:00,奧地利,10711,8868,146,
03/04/2020,10:00,阿塞拜疆,359,325,5,
03/04/2020,10:00,巴哈馬,15,12,0,
03/04/2020,10:00,巴林,569,313,4,
03/04/2020,10:00,孟加拉,54,44,6,
03/04/2020,10:00,巴巴多斯,33,31,0,
03/04/2020,10:00,白俄羅斯,192,146,2,
03/04/2020,10:00,比利時,13964,12169,828,
03/04/2020,10:00,伯利茲,3,3,0,
